,PropertyID,ListingDate,Address,City,State,ZipCode,PropertyType,Bedrooms,Bathrooms,SquareFeet,LotSize,YearBuilt,Garage,Pool,Fireplace,BasementSqFt,Condition,SchoolRating,CrimeRate,WalkScore,DistanceToCity,NeighborhoodIncome,PropertyTaxRate,HOAFees,DaysOnMarket,PriceReduction,ViewCount,SavedCount,PreviousPrice,SalePrice,CityPriceMean,CityfeetMean,property_type_Mean,condtion_metric,School_types,crime_types,walk_types,disctance_types,tax_types,inc_types,size_types,basement_types,bedroom_types,sales_types
193,24,2023-03-31,pineave,Seattle,CO,92978,Condo,4.0,2.0,2008.0,0.3,2007.0,0.0,1.0,1.0,824.0123456790124,3.0,6.0,25.2,27.0,21.6,1.5,2.288,250.0,25.0,yes,4607.0,,493850.0,632627.0,15230.135859425762,1237.039662869664,250.0,3.0,2.2638440015278825,15.799577354757632,27.0,2.4,2.7,1.5,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
194,38,,mapledr,Portland,co,77568,Condo,6.0,4.0,682.0,0.31,2003.0,0.0,0.0,0.0,1222.0,2.0,10.0,44.21,99.0,27.1,1.7,1.139,250.0,180.0,Yes,3480.0,176.0,,649365.0,257995.10677204048,1123.90459416158,250.0,2.0,3.916265886975517,21.210308712091475,22.0,1.7,1.2,1.7,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
195,145,2022/07/02,mainave,Denver,Wa,47347,Townhouse,3.0,2.0,2477.0,0.18,1999.0,1.0,1.0,1.0,703.4025974025974,4.0,10.0,0.0,9.3,33.5,48865.0,1.361,365.0,127.0,0,2431.0,20.0,259229.0,773091.0,114208.78747842216,1447.7221254659405,290.0,4.0,1.8788009579531164,3.177773158266117,9.3,4.7,4.3,3.5,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
196,123,2022-11-05,oakave,Seattle,WA,80742,Condo,4.0,4.0,2766.0,0.26785714285714285,1976.0,1.0,1.0,0.0,928.0,5.0,3.0,10.001621245599653,9.0,20.5,68327.0,0.741,250.0,51.0,yes,952.0,25.0,,805732.0,15230.135859425762,1237.039662869664,250.0,5.0,2.2161380050367865,10.001621245599653,11.0,3.8,3.8,3.2,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
197,368,2022/10/11,elmblvd,Austin,WA,62044,Townhouse,2.0,4.0,2839.0,0.07,1963.0,0.0,1.0,1.0,1039.0,3.0,1.0,34.44,56.0,3.6,3.3,0.947,290.0,7.0,1,1965.0,68.0,437974.0,791477.0,464545.17100210034,1269.3727629033933,290.0,3.0,0.9121270389735967,13.784979965588901,25.0,1.4,2.3,3.3,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
198,183,2023/09/16,elmblvd,Denver,MA,66068,Multi-Family,5.0,2.0,2061.0,0.27875,1960.0,0.0,1.0,0.0,868.0,4.0,9.0,50.68,15.0,3.0,20000.0,1.314,365.0,137.0,No,4376.0,10.0,431064.0,850536.0,114208.78747842216,1447.7221254659405,300.0,4.0,0.9121270389735967,13.784979965588901,25.0,1.4,2.3,3.3,0.27875,650.1,1.0,99585.52154337184
199,68,,pineblvd,Austin,WA,,Condo,3.0,4.0,2512.0,0.6,1962.0,1.0,0.0,1.0,1096.0,4.0,8.0,23.73,18.4,5.4,97661.0,1.4,250.0,102.0,yes,453.0,68.0,253366.0,18551.830073782476,464545.17100210034,1269.3727629033933,250.0,4.0,3.3724289466936774,9.739847798300824,18.4,5.6,6.5,7.1,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
200,203,,maplest,Portland,TX,77894,Townhouse,3.0,2.0,1380.0,0.3,1994.0,0.0,1.0,1.0,1015.0,4.0,5.0,52.81,35.0,7.2,5.1,1.659,84.0,125.0,no,2275.0,159.0,,532662.0,257995.10677204048,1123.90459416158,290.0,4.0,2.950325347565087,13.407446244760893,20.7,1.5,3.7,5.1,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
201,246,,mapledr,Portland,co,26260,Singlefamily,4.0,4.0,2807.0,0.62,1959.0,0.0,1.0,0.0,704.7962962962963,5.0,8.0,15.81,35.0,12.9,40688.0,1.2,230.0,57.0,1,2435.0,183.0,,818391.0,257995.10677204048,1123.90459416158,230.0,5.0,3.916265886975517,21.210308712091475,22.0,1.7,1.2,1.7,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
202,232,01-05-2022,pineblvd,Austin,CO,78583,Condo,3.0,2.0,1890.0,0.04,2010.0,1.0,1.0,0.0,824.0123456790124,3.0,6.0,30.51,8.0,24.7,68296.0,1.06,475.0,73.0,,2554.0,196.0,397087.0,609245.0,464545.17100210034,1269.3727629033933,250.0,3.0,3.3724289466936774,9.739847798300824,18.4,5.6,6.5,7.1,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
203,278,2022/05/26,mainave,Austin,Wa,92862,Condo,2.0,2.0,1046.0,0.26785714285714285,1984.0,1.0,1.0,1.0,824.0123456790124,1.0,4.0,21.86,20.0,5.9,70566.0,1.019,250.0,83.0,1,1976.0,126.0,617870.0,383039.0,464545.17100210034,1269.3727629033933,250.0,,1.8788009579531164,3.177773158266117,9.3,4.7,4.3,3.5,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
204,312,10/22/2023,elmdr,Boston,CO,67426-1280,Multi-Family,15.0,2.0,3255.0,0.27875,2016.0,0.0,1.0,1.0,650.1,3.0,5.0,25.11,71.0,4.7,95964.0,1.368,321.0,,Yes,4587.0,87.0,,1477611.0,378933.39440092526,1317.535819119361,300.0,3.0,2.2708515258960777,10.795418274219614,8.8,3.6,4.7,4.6,0.27875,650.1,1.0,99585.52154337184
205,212,,mainave,Boston,OR,58904,Singlefamily,1.0,2.0,3014.0,0.04,1956.0,1.0,1.0,1.0,704.7962962962963,3.0,10.0,64.95,9.3,13.4,95793.0,1.271,230.0,53.0,1,4107.0,172.0,344945.0,585892.0,378933.39440092526,1317.535819119361,230.0,3.0,1.8788009579531164,3.177773158266117,9.3,4.7,4.3,3.5,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
206,126,,mainst,Seattle,tx,15357,Townhouse,4.0,4.0,2415.0,0.45,1976.0,0.0,1.0,1.0,703.4025974025974,5.0,7.0,10.417700263424424,62.0,14.6,88431.0,1.457,422.0,75.0,yes,587.0,117.0,,868582.0,15230.135859425762,1237.039662869664,290.0,5.0,2.2174434837338417,10.417700263424424,22.4,6.6,6.4,6.2,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
207,147,2023-11-05,mapleblvd,Seattle,MA,,Multi-Family,0.0,2.0,2320.0,0.21,2009.0,0.0,1.0,1.0,650.1,4.0,8.0,30.47,74.0,17.7,84228.0,1.02,300.0,,0,3587.0,126.0,410124.0,563805.0,15230.135859425762,1237.039662869664,300.0,4.0,4.520087774750159,2.608494463568526,21.0,3.7,3.6,2.5,0.27875,650.1,1.0,99585.52154337184
208,256,11-06-2022,maindr,Seattle,WA,70874-9793,Condo,4.0,3.0,3182.0,0.11,2011.0,1.0,1.0,1.0,824.0123456790124,4.0,3.0,11.637843010499049,34.0,5.0,69955.0,4.8,250.0,48.0,yes,3835.0,133.0,103105.0,937132.0,15230.135859425762,1237.039662869664,250.0,4.0,3.7223647662845423,11.637843010499049,34.0,4.1,4.8,4.2,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
209,87,2022/06/24,oakave,Portland,MA,99861,Condo,2.0,1.0,2084.0,0.07,1962.0,1.0,1.0,1.0,1088.0,3.0,2.2161380050367865,63.55,0.0,1.1,116657.0,0.3,189.0,179.0,No,3999.0,97.0,100000.0,513348.0,257995.10677204048,1123.90459416158,250.0,3.0,2.2161380050367865,10.001621245599653,11.0,3.8,3.8,3.2,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
210,350,2023-06-04,oakst,Austin,MA,64891,Condo,4.0,3.0,3059.0,0.26785714285714285,2013.0,1.0,1.0,0.0,824.0123456790124,4.0,9.0,47.89,85.0,6.5,60615.0,1.319,250.0,151.0,0,774.0,108.0,,895904.0,464545.17100210034,1269.3727629033933,250.0,4.0,2.694115181987046,8.921234545869948,19.3,2.9,3.2,3.1,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
211,330,2022/09/25,pineblvd,Denver,co,65839,Multi-Family,3.0,4.0,2427.0,0.14,2013.0,1.0,1.0,0.0,824.0,3.0,1.0,29.56,51.0,15.8,68074.0,1.781,300.0,1.0,No,,46.0,,606961.0,114208.78747842216,1447.7221254659405,300.0,3.0,3.3724289466936774,9.739847798300824,18.4,5.6,6.5,7.1,0.27875,650.1,1.0,99585.52154337184
212,351,07/20/2023,mapleave,Austin,Wa,70324,Townhouse,4.0,3.0,2357.0,0.27,2004.0,1.0,1.0,1.0,703.4025974025974,1.0,1.6913625324509711,29.67,11.1,16.3,84317.0,1.946,208.0,140.0,1,1868.0,102.0,566489.0,746158.0,464545.17100210034,1269.3727629033933,290.0,,1.6913625324509711,13.768454804339608,11.1,1.9,3.3,2.6,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
213,292,,maplest,Boston,MA,47872,Multi-Family,5.0,3.0,2558.0,0.08,1974.0,0.0,1.0,0.0,604.0,3.0,9.0,30.57,22.0,20.7,88865.0,2.01,300.0,154.0,,4121.0,100.0,195523.0,848876.0,378933.39440092526,1317.535819119361,300.0,3.0,2.950325347565087,13.407446244760893,20.7,1.5,3.7,5.1,0.27875,650.1,1.0,99585.52154337184
214,339,2022-05-26,elmave,Seattle,Wa,,Condo,4.0,4.0,2546.0,0.08,1953.0,1.0,1.0,1.0,1259.0,4.0,2.0,22.81,74.0,10.6,52890.0,0.921,250.0,43.0,yes,2053.0,138.0,,790904.0,15230.135859425762,1237.039662869664,250.0,4.0,2.16289596891366,7.3183185245067595,10.6,6.8,5.9,6.7,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
215,376,2023-08-20,mainst,Boston,OR,80937,Condo,3.0,2.0,1317.5,0.59,2003.0,0.0,1.0,0.0,83.0,4.0,2.0,30.91,7.0,5.4,66633.0,1.538,250.0,,no,1658.0,154.0,392665.0,237584.0,378933.39440092526,1317.535819119361,250.0,4.0,2.2174434837338417,10.417700263424424,22.4,6.6,6.4,6.2,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
216,184,06/21/2023,mapleave,Portland,tx,65407,Townhouse,2.0,2.0,1303.0,0.29559633027522936,2000.0,1.0,1.0,1.0,72.0,1.0,1.6913625324509711,35.17,13.0,11.1,139719.0,0.958,290.0,26.0,No,,39.0,511314.0,519393.0,257995.10677204048,1123.90459416158,290.0,,1.6913625324509711,13.768454804339608,11.1,1.9,3.3,2.6,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
217,220,30-06-2023,pineblvd,Austin,tx,44410,Multi-Family,3.0,1.0,1611.0,0.64,2018.0,1.0,0.0,1.0,532.0,4.0,4.0,9.739847798300824,35.0,18.4,117366.0,1.168,300.0,,yes,2102.0,197.0,467855.0,506658.0,464545.17100210034,1269.3727629033933,300.0,4.0,3.3724289466936774,9.739847798300824,18.4,5.6,6.5,7.1,0.27875,650.1,1.0,99585.52154337184
218,335,05/11/2023,mapleave,Boston,TX,,Townhouse,3.0,2.0,2637.0,0.11,2017.0,0.0,1.0,1.0,93.0,5.0,3.0,7.82,11.1,0.9,96229.0,3.3,290.0,117.0,1,1049.0,134.0,559731.0,574328.0,378933.39440092526,1317.535819119361,290.0,5.0,1.6913625324509711,13.768454804339608,11.1,1.9,3.3,2.6,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
219,228,23-11-2022,oakdr,Denver,Wa,13796,Multi-Family,4.0,4.0,2300.0,0.07,,1.0,0.0,1.0,650.1,5.0,7.0,32.71,99.0,11.4,85518.0,1.396,300.0,155.0,0,,199.0,495208.0,833775.0,114208.78747842216,1447.7221254659405,300.0,5.0,2.28677304256107,12.832946753865786,15.0,3.7,4.8,5.6,0.27875,650.1,1.0,99585.52154337184
220,295,2023/06/04,mapleave,Seattle,Wa,62953,Condo,3.0,4.0,2484.0,0.21,,0.0,0.0,1.0,824.0123456790124,3.0,1.0,34.28,11.0,8.3,93858.0,0.692,133.0,44.0,1,4957.0,50.0,295649.0,635864.0,15230.135859425762,1237.039662869664,250.0,3.0,1.6913625324509711,13.768454804339608,11.1,1.9,3.3,2.6,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
221,130,2022-12-10,mainst,Seattle,MA,82851,Townhouse,4.0,3.0,1325.0,0.59,,1.0,1.0,1.0,703.4025974025974,1.0,2.2174434837338417,10.5,22.4,9.6,74891.0,6.4,252.0,18.0,yes,4683.0,66.0,625509.0,668938.0,15230.135859425762,1237.039662869664,290.0,,2.2174434837338417,10.417700263424424,22.4,6.6,6.4,6.2,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
222,39,,oakave,Portland,tx,72701,Condo,3.0,3.0,2424.0,0.02,1988.0,0.0,1.0,0.0,649.0,1.0,5.0,15.66,50.0,17.1,61064.0,0.951,250.0,74.0,Yes,3673.0,191.0,346676.0,789760.0,257995.10677204048,1123.90459416158,250.0,,2.2161380050367865,10.001621245599653,11.0,3.8,3.8,3.2,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
223,12,2023/04/11,elmblvd,Seattle,co,,Condo,0.0,2.0,2030.0,0.05,1977.0,1.0,0.0,1.0,824.0123456790124,3.0,3.0,18.6,25.0,17.3,84862.0,0.988,250.0,,0,2039.0,,476990.0,512266.0,15230.135859425762,1237.039662869664,250.0,3.0,0.9121270389735967,13.784979965588901,25.0,1.4,2.3,3.3,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
224,282,2022/04/02,mainblvd,Portland,OR,,Singlefamily,1.0,2.0,1292.0,0.01,1967.0,1.0,1.0,0.0,810.0,5.0,7.0,9.295398487173363,26.0,2.0,20000.0,1.124,230.0,95.0,,1793.0,1.0,761892.0,456568.0,257995.10677204048,1123.90459416158,230.0,5.0,2.6171653713500764,9.295398487173363,8.3,2.5,2.4,2.7,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
225,186,01/14/2022,mapledr,Austin,Wa,46991,Townhouse,2.0,3.0,2272.0,0.03,1963.0,0.0,1.0,1.0,703.4025974025974,4.0,3.0,19.52,18.0,11.5,34586.0,1.2,290.0,105.0,0,1945.0,109.0,580062.0,588248.0,464545.17100210034,1269.3727629033933,290.0,4.0,3.916265886975517,21.210308712091475,22.0,1.7,1.2,1.7,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
226,362,2022-01-04,elmave,Austin,tx,46562-7212,Condo,3.0,4.0,1269.4,1.63,1988.0,0.0,1.0,0.0,460.0,5.0,9.0,27.12,75.0,15.0,101556.0,5.9,188.0,50.0,1,4588.0,136.0,418532.0,506332.0,464545.17100210034,1269.3727629033933,250.0,5.0,2.16289596891366,7.3183185245067595,10.6,6.8,5.9,6.7,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
227,113,2023-04-22,maindr,Boston,co,39333,Singlefamily,3.0,4.0,2058.0,0.14,1971.0,1.0,1.0,1.0,704.7962962962963,3.0,2.0,13.03,68.0,17.1,46479.0,0.864,230.0,41.0,no,,177.0,398758.0,714280.0,378933.39440092526,1317.535819119361,230.0,3.0,3.7223647662845423,11.637843010499049,34.0,4.1,4.8,4.2,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
228,180,2022-11-02,mainave,Seattle,TX,80309,Condo,2.0,2.0,2991.0,0.26785714285714285,1973.0,1.0,0.0,1.0,824.0123456790124,4.0,3.0,7.45,10.0,4.4,91243.0,1.504,216.0,,yes,,200.0,,602529.0,15230.135859425762,1237.039662869664,250.0,4.0,1.8788009579531164,3.177773158266117,9.3,4.7,4.3,3.5,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
229,303,,elmave,Boston,tx,70461,Townhouse,2.0,1.0,3154.0,0.05,1959.0,1.0,0.0,1.0,1471.0,4.0,2.16289596891366,26.64,75.0,18.4,57813.0,0.533,186.0,50.0,Yes,,64.0,503535.0,468430.0,378933.39440092526,1317.535819119361,290.0,4.0,2.16289596891366,7.3183185245067595,10.6,6.8,5.9,6.7,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
230,281,25-12-2023,pineave,Austin,TX,52799,Condo,4.0,4.0,1479.0,0.26785714285714285,2022.0,1.0,1.0,1.0,1461.0,3.0,3.0,34.58,30.0,27.0,32623.0,0.502,250.0,88.0,no,559.0,164.0,417852.0,499824.0,464545.17100210034,1269.3727629033933,250.0,3.0,2.2638440015278825,15.799577354757632,27.0,2.4,2.7,1.5,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
231,272,05/17/2022,oakave,Portland,tx,81854,Townhouse,3.0,4.0,2252.0,0.45,,0.0,1.0,1.0,1350.0,1.0,8.0,24.62,22.0,4.2,54158.0,1.036,290.0,103.0,,3419.0,62.0,321386.0,699988.0,257995.10677204048,1123.90459416158,290.0,,2.2161380050367865,10.001621245599653,11.0,3.8,3.8,3.2,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
232,118,,elmblvd,Portland,TX,,Condo,3.0,3.0,2202.0,0.1,1980.0,1.0,0.0,1.0,1387.0,4.0,1.0,27.87,25.0,25.0,3.3,1.499,250.0,73.0,Yes,,,496822.0,853360.0,257995.10677204048,1123.90459416158,250.0,4.0,0.9121270389735967,13.784979965588901,25.0,1.4,2.3,3.3,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
233,383,,elmdr,Seattle,CO,36201,Condo,2.0,4.0,530.0,0.03,2021.0,0.0,1.0,0.0,824.0123456790124,1.0,7.0,16.23,33.0,16.6,74180.0,0.938,67.0,56.0,No,1372.0,130.0,,220868.0,15230.135859425762,1237.039662869664,250.0,,2.2708515258960777,10.795418274219614,8.8,3.6,4.7,4.6,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
234,389,2022/11/09,pineave,Portland,MA,69099,Singlefamily,3.0,2.0,2059.0,0.02,2011.0,0.0,1.0,1.0,1315.0,1.0,5.0,35.03,97.0,22.3,1.5,0.919,230.0,123.0,no,4298.0,73.0,219296.0,699282.0,257995.10677204048,1123.90459416158,230.0,,2.2638440015278825,15.799577354757632,27.0,2.4,2.7,1.5,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
235,400,2022-07-03,pinest,Austin,CO,90733,Singlefamily,1.0,4.0,2083.0,0.02,1800.0,0.0,1.0,1.0,417.0,1.0,2.0,18.8,69.0,25.1,91696.0,0.666,230.0,117.0,no,940.0,,,551332.0,464545.17100210034,1269.3727629033933,230.0,,1.571361566030542,-10.642801372293434,10.7,4.0,3.4,3.4,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
236,300,2022-06-05,oakst,Seattle,CO,44800,Condo,5.0,4.0,1555.0,0.13,1983.0,0.0,0.0,1.0,668.0,1.0,10.0,39.37,55.0,8.5,102649.0,1.149,250.0,,1,2160.0,,,804142.0,15230.135859425762,1237.039662869664,250.0,,2.694115181987046,8.921234545869948,19.3,2.9,3.2,3.1,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
237,234,,elmdr,Denver,MA,83125,Condo,5.0,4.0,2371.0,0.06,1972.0,1.0,1.0,1.0,824.0123456790124,2.0,2.2708515258960777,10.795418274219614,32.0,8.6,4.6,1.665,328.0,12.0,0,518.0,7.0,260897.0,5000000.0,114208.78747842216,1447.7221254659405,250.0,2.0,2.2708515258960777,10.795418274219614,8.8,3.6,4.7,4.6,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
238,377,,oakdr,Portland,CO,60507,Condo,6.0,4.0,2158.0,0.2,2015.0,0.0,1.0,1.0,1216.0,3.0,7.0,50.56,91.0,15.0,106074.0,1.091,250.0,52.0,,1147.0,72.0,558164.0,781607.0,257995.10677204048,1123.90459416158,250.0,3.0,2.28677304256107,12.832946753865786,15.0,3.7,4.8,5.6,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
239,394,2023/07/09,elmave,Austin,WA,51504,Condo,4.0,2.0,2333.0,0.51,1959.0,0.0,1.0,1.0,824.0123456790124,5.0,2.16289596891366,10.77,44.0,24.0,102965.0,1.105,25.0,19.0,Yes,4020.0,9.0,570343.0,661446.0,464545.17100210034,1269.3727629033933,250.0,5.0,2.16289596891366,7.3183185245067595,10.6,6.8,5.9,6.7,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
240,165,2023-04-18,oakdr,Seattle,OR,83196,Townhouse,2.0,4.0,1680.0,0.02,2018.0,1.0,1.0,1.0,284.0,3.0,10.0,6.64,48.0,3.9,76003.0,0.951,290.0,28.0,no,2545.0,,,608109.0,15230.135859425762,1237.039662869664,290.0,3.0,2.28677304256107,12.832946753865786,15.0,3.7,4.8,5.6,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
241,361,2022-08-06,mainst,Denver,OR,10276,Townhouse,3.0,4.0,3450.0,0.37,1999.0,1.0,1.0,0.0,703.4025974025974,1.0,6.0,4.69,22.4,5.6,6.2,1.264,290.0,141.0,No,3397.0,150.0,369027.0,912338.0,114208.78747842216,1447.7221254659405,290.0,,2.2174434837338417,10.417700263424424,22.4,6.6,6.4,6.2,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
242,137,04/13/2022,elmblvd,Denver,MA,67146,Condo,3.0,4.0,865.0,0.61,1993.0,1.0,0.0,1.0,429.0,3.0,5.0,38.99,40.0,17.0,20000.0,0.839,250.0,141.0,Yes,4278.0,147.0,165728.0,639888.0,114208.78747842216,1447.7221254659405,250.0,3.0,0.9121270389735967,13.784979965588901,25.0,1.4,2.3,3.3,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
243,155,2022-07-07,mapledr,Denver,TX,52636,Singlefamily,2.0,2.0,2149.0,0.02,2014.0,0.0,1.0,1.0,704.7962962962963,1.0,8.0,22.17,2.0,14.4,73989.0,0.82,230.0,143.0,No,3382.0,162.0,269414.0,543608.0,114208.78747842216,1447.7221254659405,230.0,,3.916265886975517,21.210308712091475,22.0,1.7,1.2,1.7,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
244,200,,maplest,Seattle,WA,,Townhouse,4.0,1.0,1649.0,0.25,1964.0,1.0,1.0,1.0,950.0,4.0,2.950325347565087,55.92,84.0,19.7,105721.0,1.437,290.0,,no,,,516754.0,603255.0,15230.135859425762,1237.039662869664,290.0,4.0,2.950325347565087,13.407446244760893,20.7,1.5,3.7,5.1,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
245,198,30-05-2022,maindr,Austin,tx,72050,Multi-Family,6.0,2.0,524.0,0.38,2003.0,0.0,1.0,1.0,189.0,4.0,5.0,28.37,60.0,17.5,32449.0,0.496,300.0,178.0,,,152.0,,456547.0,464545.17100210034,1269.3727629033933,300.0,4.0,3.7223647662845423,11.637843010499049,34.0,4.1,4.8,4.2,0.27875,650.1,1.0,99585.52154337184
246,345,10/09/2023,mainave,Austin,WA,,Townhouse,4.0,3.0,2037.0,0.58,1986.0,1.0,1.0,1.0,217.0,5.0,1.0,23.65,100.0,18.2,3.5,4.3,405.0,59.0,no,787.0,108.0,358644.0,780805.0,464545.17100210034,1269.3727629033933,290.0,5.0,1.8788009579531164,3.177773158266117,9.3,4.7,4.3,3.5,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
247,3,2023-05-21,oakave,Seattle,WA,88104-9669,Singlefamily,5.0,3.0,1473.0,0.18,,0.0,0.0,1.0,365.0,3.0,5.0,3.82,47.0,5.0,92931.0,2.224,0.0,,yes,2569.0,61.0,459134.0,680727.0,15230.135859425762,1237.039662869664,230.0,3.0,2.2161380050367865,10.001621245599653,11.0,3.8,3.8,3.2,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
248,233,2023-11-07,mainave,Boston,CO,23411,Townhouse,4.0,4.0,2839.0,0.11,1968.0,1.0,1.0,1.0,703.4025974025974,5.0,1.8788009579531164,0.76,38.0,18.4,3.5,1.371,290.0,99.0,yes,4326.0,20.0,534870.0,898047.0,378933.39440092526,1317.535819119361,290.0,5.0,1.8788009579531164,3.177773158266117,9.3,4.7,4.3,3.5,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
249,205,05/03/2022,mapledr,Portland,TX,94366,Singlefamily,3.0,1.0,2081.0,0.09,1988.0,0.0,1.0,1.0,704.7962962962963,3.0,1.0,40.49,82.0,8.4,1.7,1.361,14.0,3.0,yes,3619.0,22.0,,646781.0,257995.10677204048,1123.90459416158,230.0,3.0,3.916265886975517,21.210308712091475,22.0,1.7,1.2,1.7,0.3095180722891566,704.7962962962963,1.0,432576.2760801847
250,116,,maindr,Seattle,CO,78997-5578,Condo,3.0,2.0,2524.0,0.54,2018.0,1.0,1.0,1.0,1175.0,4.0,5.0,11.637843010499049,95.0,18.5,110078.0,1.753,296.0,14.0,yes,273.0,21.0,,780496.0,15230.135859425762,1237.039662869664,250.0,4.0,3.7223647662845423,11.637843010499049,34.0,4.1,4.8,4.2,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
251,291,2022/09/26,mapledr,Austin,OR,58979,Multi-Family,2.0,2.0,1914.0,0.27875,2003.0,0.0,0.0,0.0,650.1,5.0,7.0,57.81,43.0,5.2,58088.0,1.167,300.0,121.0,no,4879.0,174.0,369887.0,488528.0,464545.17100210034,1269.3727629033933,300.0,5.0,3.916265886975517,21.210308712091475,22.0,1.7,1.2,1.7,0.27875,650.1,1.0,99585.52154337184
252,396,,pinedr,Portland,tx,,Condo,4.0,4.0,3570.0,0.1,2003.0,1.0,1.0,1.0,349.0,3.0,1.0,0.0,10.0,9.5,33950.0,4.4,250.0,41.0,yes,2692.0,196.0,536704.0,943960.0,257995.10677204048,1123.90459416158,250.0,3.0,2.293573758413191,7.768290955661655,29.5,3.5,4.4,5.3,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
253,27,2023/03/04,mapleave,Denver,tx,,Multi-Family,3.0,2.0,2246.0,0.27875,1994.0,0.0,1.0,1.0,650.1,5.0,10.0,7.86,11.1,17.0,106985.0,0.816,296.0,145.0,1,2639.0,17.0,607300.0,759309.0,114208.78747842216,1447.7221254659405,300.0,5.0,1.6913625324509711,13.768454804339608,11.1,1.9,3.3,2.6,0.27875,650.1,1.0,99585.52154337184
254,121,2023-04-06,maplest,Austin,TX,37745,Condo,5.0,2.0,981.0,0.01,1955.0,0.0,1.0,1.0,824.0123456790124,5.0,2.0,30.51,13.0,20.7,71068.0,0.386,250.0,52.0,,3343.0,175.0,509818.0,683555.0,464545.17100210034,1269.3727629033933,250.0,5.0,2.950325347565087,13.407446244760893,20.7,1.5,3.7,5.1,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
255,116,,maindr,Seattle,CO,78997-5578,Condo,3.0,2.0,2524.0,0.54,2018.0,1.0,1.0,1.0,1175.0,4.0,5.0,11.637843010499049,95.0,18.5,110078.0,1.753,296.0,14.0,yes,273.0,21.0,,780496.0,15230.135859425762,1237.039662869664,250.0,4.0,3.7223647662845423,11.637843010499049,34.0,4.1,4.8,4.2,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
256,225,08-01-2022,elmblvd,Denver,CO,87080,Condo,3.0,4.0,3492.0,0.32,,0.0,0.0,1.0,569.0,3.0,0.9121270389735967,20.17,56.0,2.1,3.3,1.159,250.0,156.0,No,1205.0,,583769.0,876836.0,114208.78747842216,1447.7221254659405,250.0,3.0,0.9121270389735967,13.784979965588901,25.0,1.4,2.3,3.3,0.26785714285714285,824.0123456790124,2.0,18551.830073782476
257,336,2022-05-15,mapleave,Portland,tx,27937-8014,Townhouse,2.0,4.0,1079.0,0.59,2013.0,0.0,1.0,0.0,572.0,3.0,7.0,25.21,91.0,17.4,89480.0,1.368,290.0,158.0,Yes,3557.0,6.0,,410398.0,257995.10677204048,1123.90459416158,290.0,3.0,1.6913625324509711,13.768454804339608,11.1,1.9,3.3,2.6,0.29559633027522936,703.4025974025974,2.0,287015.18666441995
